"waybill_code"|"create_time"|"id_status"|"courier_id"
JXEC02997856|"20230718043129"|3|C002
JXEC13492976|"20230728122325"|1|C006
JXEC17526193|"20230720085401"|2|C009
JXPOP73287078|"20230717135928"|2|C004
JXEC75736572|"20230716195246"|1|C008
JXFD60548102|"20230701140758"|5|C005
JXFD02622682|"20230704105020"|5|C006
JXPOP37729398|"20230711182012"|4|C010
JXPOP03642020|"20230709150702"|2|C007
JXFD47461468|"20230727002445"|1|C005
JXEC46265162|"20230726113131"|1|C009
JXPOP93007542|"20230712053428"|5|C007
JXEC72742936|"20230719084315"|3|C006
JXFD84130089|"20230701003745"|3|C003
JXFD90017268|"20230718142419"|5|C002
JXFD87660025|"20230702132131"|4|C007
JXFD01196478|"20230726182620"|1|C009
JXEC17618875|"20230720142730"|3|C002
JXFD38782526|"20230712074154"|4|C001
JXFD97886242|"20230710041354"|3|C006
JXFD97950274|"20230701215811"|2|C006
JXEC11946147|"20230731012402"|4|C007
JXFD66109975|"20230705012038"|5|C002
JXEC74611053|"20230705074738"|2|C008
JXFD27729751|"20230721052703"|1|C007
JXPOP87590375|"20230706033107"|5|C009
JXPOP45830062|"20230708113306"|4|C004
JXEC36705668|"20230730084812"|3|C009
JXPOP47265921|"20230713065812"|3|C009
JXEC89688739|"20230723120341"|5|C005
JXFD42190070|"20230709221653"|5|C004
JXFD58959137|"20230724120615"|3|C007
JXPOP94781590|"20230719162809"|1|C004
JXPOP92235333|"20230725154252"|1|C005
JXPOP28477338|"20230707182809"|1|C009
JXPOP54474139|"20230731022205"|2|C004
JXEC90118000|"20230717183358"|5|C006
JXEC85004138|"20230713051227"|1|C003
JXPOP51822329|"20230707034431"|5|C005
JXFD41567844|"20230717044919"|2|C010
JXEC30434374|"20230706202752"|2|C001
JXFD99896130|"20230729072236"|1|C004
JXFD53862223|"20230728130702"|2|C004
JXFD04179298|"20230705064418"|3|C007
JXEC82997158|"20230724004911"|2|C001
JXPOP07561696|"20230726092807"|1|C006
JXPOP70251422|"20230713012548"|4|C009
JXFD46464624|"20230702021810"|2|C010
JXFD90038882|"20230715235921"|4|C007
JXEC12365161|"20230707135901"|1|C006
JXEC12481048|"20230701073718"|1|C005
JXFD41213590|"20230709013211"|1|C003
JXEC72767886|"20230718014557"|5|C010
JXEC82215725|"20230725022059"|2|C008
JXFD65868978|"20230711153730"|1|C006
JXFD08820535|"20230701190339"|5|C010
JXPOP85664902|"20230717103756"|4|C004
JXPOP42354269|"20230713005028"|1|C010
JXFD19844541|"20230707093149"|3|C005
JXFD55367654|"20230705171030"|2|C007
JXPOP09412417|"20230724081118"|2|C001
JXEC69922385|"20230729125154"|4|C004
JXFD28398873|"20230715194544"|1|C004
JXPOP37936370|"20230719220744"|4|C002
JXFD03271777|"20230716190315"|5|C008
JXEC02157636|"20230729141404"|5|C002
JXEC07266676|"20230723140957"|5|C010
JXPOP72688467|"20230731205603"|1|C003
JXFD65198005|"20230710170855"|1|C010
JXPOP18074429|"20230715180948"|2|C002
JXEC24505161|"20230720214100"|3|C002
JXFD34644008|"20230703164513"|5|C007
JXFD26424123|"20230718120008"|4|C001
JXEC51507482|"20230706124624"|2|C003
JXFD30818385|"20230711132946"|5|C007
JXEC56373163|"20230731035353"|4|C002
JXFD07281577|"20230729115838"|3|C003
JXEC83508224|"20230701160106"|3|C006
JXPOP50250705|"20230705182915"|2|C002
JXEC50296223|"20230716180245"|4|C006
JXPOP21434788|"20230728100900"|5|C010
JXEC75015048|"20230716014931"|2|C003
JXEC84729236|"20230709142802"|3|C010
JXEC71819626|"20230728024752"|3|C006
JXFD57313437|"20230709181005"|5|C004
JXPOP85882715|"20230701042342"|1|C001
JXPOP64526227|"20230730055226"|2|C006
JXFD92786689|"20230703174536"|3|C003
JXPOP59344074|"20230703075203"|4|C001
JXFD51020705|"20230723200823"|3|C002
JXEC67051746|"20230727091637"|2|C001
JXEC43781601|"20230701092200"|5|C001
JXPOP52902719|"20230719153321"|2|C004
JXPOP75490426|"20230702193623"|3|C008
JXPOP52762845|"20230703144655"|1|C002
JXEC65558135|"20230723212807"|3|C009
JXEC68325178|"20230724065920"|1|C008
JXPOP69743426|"20230728124808"|3|C006
JXFD95601321|"20230713201805"|1|C006
JXFD09879207|"20230713101100"|5|C004
JXFD94703312|"20230718082257"|2|C002
JXEC94557088|"20230729021804"|2|C001
JXFD07089290|"20230709060414"|2|C002
JXFD25474655|"20230730034842"|4|C007
JXEC55504881|"20230712112805"|1|C007
JXEC92958466|"20230731063557"|2|C001
JXPOP36919109|"20230724190954"|3|C007
JXEC67952319|"20230706202524"|4|C003
JXFD25106914|"20230728015508"|5|C010
JXEC21489677|"20230719075208"|4|C002
JXEC10280744|"20230717005157"|3|C007
JXFD23469919|"20230706074139"|5|C001
JXEC43960145|"20230711002037"|1|C003
JXEC35290516|"20230711013824"|5|C006
JXEC94130811|"20230714155219"|5|C008
JXEC47853111|"20230710015918"|4|C002
JXFD66521573|"20230709152843"|4|C004
JXFD39481144|"20230719202618"|4|C009
JXFD74156030|"20230725065814"|1|C002
JXPOP21580962|"20230706232925"|5|C001
JXPOP73760611|"20230714165837"|3|C002
JXEC99226746|"20230706055631"|5|C009
JXEC84392811|"20230730202226"|2|C005
JXPOP85843500|"20230701225138"|3|C007
JXEC02995300|"20230723052222"|2|C010
JXPOP29509740|"20230727175357"|3|C005
JXFD64813536|"20230713135554"|3|C010
JXFD11443599|"20230714180305"|5|C007
JXFD28369846|"20230723025229"|1|C009
JXEC34561627|"20230714125017"|3|C004
JXEC14983557|"20230702155538"|5|C007
JXPOP77481363|"20230715193219"|2|C008
JXEC41186608|"20230730090239"|1|C010
JXPOP36675470|"20230706040532"|4|C005
JXFD18280948|"20230703125515"|3|C002
JXFD31787691|"20230708190146"|4|C006
JXEC85827346|"20230723013810"|3|C010
JXFD94677369|"20230703114353"|4|C005
JXPOP65146907|"20230723121605"|2|C010
JXFD58566792|"20230711183645"|5|C002
JXFD18240095|"20230713204938"|1|C004
JXEC48382108|"20230721040858"|5|C004
JXEC83235599|"20230707215652"|3|C004
JXPOP73202675|"20230717213738"|4|C007
JXEC11479888|"20230703051808"|5|C001
JXFD52965115|"20230729011921"|1|C004
JXPOP64776113|"20230725003835"|2|C008
JXEC88070280|"20230719123951"|5|C008
JXPOP77689015|"20230704005929"|3|C006
JXPOP54842392|"20230710135027"|2|C003
JXPOP67980986|"20230721004106"|1|C009
JXPOP05734428|"20230730161048"|2|C007
JXFD22156582|"20230725230926"|2|C008
JXPOP42210351|"20230706130634"|4|C004
JXPOP91347449|"20230712035226"|1|C004
JXEC06986683|"20230717101320"|2|C006
JXEC51496321|"20230707090914"|5|C010
JXEC65375573|"20230725213412"|4|C009
JXEC47531888|"20230720134502"|1|C005
JXEC28135344|"20230710141007"|2|C004
JXFD37187450|"20230729014220"|5|C007
JXFD29020107|"20230717150030"|5|C008
JXFD27515741|"20230711135606"|2|C003
JXEC92502294|"20230726212549"|2|C002
JXPOP76347239|"20230701105303"|3|C004
JXFD85291095|"20230725080824"|4|C007
JXEC41478205|"20230705120738"|3|C005
JXEC37335031|"20230704061739"|2|C006
JXEC65028888|"20230728180000"|2|C001
JXEC09671565|"20230707155035"|4|C010
JXEC36571747|"20230710043731"|4|C009
JXPOP09250040|"20230716111600"|5|C005
JXFD55261966|"20230711100419"|4|C009
JXEC96332519|"20230707132900"|3|C010
JXPOP82564899|"20230720043152"|2|C001
JXPOP82726890|"20230701021835"|5|C001
JXEC78559542|"20230727152106"|2|C006
JXFD65808582|"20230720211515"|4|C010
JXFD95826571|"20230710113456"|4|C009
JXFD10625742|"20230701175825"|5|C004
JXEC41173400|"20230712085634"|2|C006
JXEC16579560|"20230705175509"|3|C005
JXPOP22493694|"20230718034643"|5|C003
JXPOP25142840|"20230710041714"|2|C009
JXPOP57432184|"20230703143349"|5|C002
JXEC34220463|"20230713012615"|3|C003
JXPOP44102297|"20230701154020"|3|C003
JXEC62627080|"20230727060731"|4|C007
JXEC93287188|"20230722180212"|5|C006
JXFD33365855|"20230717030007"|4|C006
JXEC83953807|"20230708165343"|4|C007
JXFD25434795|"20230708203047"|2|C003
JXFD46274510|"20230731002848"|2|C010
JXPOP35048788|"20230722023441"|2|C004
JXPOP54574439|"20230720012040"|4|C004
JXEC82547764|"20230726052441"|3|C001
JXEC51888725|"20230714030743"|1|C006
JXPOP69495732|"20230702153439"|5|C008
JXEC63927320|"20230706162658"|2|C007
JXPOP10653483|"20230725151509"|3|C010
JXFD72722065|"20230702183444"|1|C007
JXPOP78712714|"20230710211435"|2|C001
JXEC87900815|"20230717184739"|2|C010
JXFD87840610|"20230701174426"|2|C001
JXFD80054465|"20230728025536"|2|C008
JXEC60928506|"20230730074950"|3|C003
JXFD05144522|"20230725081629"|1|C005
JXPOP10529223|"20230724224043"|3|C006
JXFD65615307|"20230723092832"|1|C005
JXPOP81581162|"20230730021041"|2|C007
JXEC79571791|"20230707114048"|1|C002
JXPOP88066306|"20230706105632"|2|C005
JXPOP89960562|"20230706212712"|4|C008
JXFD15098394|"20230721073218"|5|C006
JXEC96895430|"20230724010446"|2|C008
JXPOP35268504|"20230724195644"|5|C002
JXPOP11536359|"20230728023509"|4|C010
JXEC50670413|"20230717232137"|5|C001
JXPOP11638229|"20230709091542"|5|C007
JXEC98276613|"20230706170657"|4|C010
JXEC07324240|"20230701080924"|3|C004
JXFD56487902|"20230718074151"|1|C003
JXPOP66038433|"20230725181642"|1|C009
JXPOP81627390|"20230707054424"|5|C004
JXEC09468263|"20230725092226"|5|C008
JXEC42741505|"20230729122551"|3|C007
JXPOP37763275|"20230718115556"|1|C007
JXEC61601335|"20230724001343"|1|C001
JXEC24376030|"20230724210905"|2|C001
JXFD26652531|"20230715042300"|4|C008
JXPOP15247228|"20230726091933"|3|C008
JXEC68393160|"20230716214007"|2|C003
JXPOP00880354|"20230710195718"|4|C003
JXPOP64262870|"20230722115205"|2|C008
JXPOP89686263|"20230711134746"|2|C007
JXFD91381308|"20230727010357"|3|C009
JXFD68304689|"20230714150325"|4|C002
JXFD15379561|"20230722043235"|3|C004
JXFD19420811|"20230731153554"|4|C002
JXPOP40788382|"20230727204519"|1|C009
JXFD10252921|"20230728003719"|5|C002
JXPOP87196794|"20230730020534"|2|C007
JXEC65785646|"20230715183216"|1|C003
JXFD50119573|"20230718180326"|4|C008
JXFD64142067|"20230714012402"|5|C001
JXFD39108381|"20230714105637"|5|C010
JXEC31268662|"20230724153518"|2|C009
JXPOP59398521|"20230704100647"|2|C004
JXPOP95567309|"20230727212136"|4|C002
JXPOP91360347|"20230705033200"|5|C002
JXFD10764323|"20230710010339"|2|C008
JXPOP62286560|"20230711203045"|3|C007
JXEC74940385|"20230705204235"|1|C003
JXFD50089904|"20230718002027"|2|C010
JXEC30063469|"20230727220350"|5|C002
JXPOP93058560|"20230728001806"|3|C009
JXFD57452065|"20230702031105"|2|C003
JXFD65700577|"20230721080021"|4|C001
JXEC70612716|"20230723235226"|5|C004
JXPOP79913671|"20230717041921"|1|C008
JXEC01753653|"20230709124017"|5|C006
JXEC94437409|"20230708225903"|4|C005
JXEC38006382|"20230730230815"|5|C002
JXEC00123400|"20230729031111"|2|C004
JXPOP64836355|"20230701154031"|5|C003
JXFD88981730|"20230723104049"|5|C001
JXPOP44137677|"20230713114201"|1|C009
JXPOP54217042|"20230726215350"|4|C005
JXPOP53830461|"20230731233635"|4|C007
JXFD83189127|"20230711151402"|5|C009
JXPOP86786823|"20230728194539"|2|C010
JXEC78721916|"20230709203757"|3|C008
JXPOP09565863|"20230723081702"|1|C008
JXPOP34005610|"20230715041635"|2|C002
JXEC54669585|"20230714005443"|4|C003
JXEC28359017|"20230714102956"|3|C004
JXFD28667775|"20230714173141"|3|C002
JXFD91335357|"20230713035624"|4|C006
JXEC61359238|"20230720173656"|2|C004
JXEC59653107|"20230706222148"|5|C009
JXEC85660239|"20230724085104"|2|C005
JXPOP53225968|"20230702172304"|3|C001
JXEC04418936|"20230709135515"|2|C007
JXFD79608493|"20230728045654"|2|C006
JXEC60330206|"20230707021356"|2|C009
JXEC45117858|"20230727155016"|1|C002
JXFD23270271|"20230723145646"|4|C002
JXFD06969114|"20230705060650"|2|C010
JXPOP63902674|"20230711101256"|4|C002
JXPOP41771433|"20230705155609"|5|C007
JXFD59916517|"20230726084514"|2|C010
JXPOP06474267|"20230731184841"|2|C010
JXPOP39886107|"20230708162055"|1|C010
JXFD13460426|"20230721132537"|1|C009
JXEC23741704|"20230702042432"|3|C004
JXFD00665753|"20230706105738"|3|C010
JXFD19708825|"20230720073647"|1|C003
JXEC42375632|"20230731075602"|1|C007
JXFD93343366|"20230730012815"|2|C009
JXEC27590317|"20230707055044"|1|C006
JXEC84333371|"20230702090154"|3|C010
JXPOP94106326|"20230723024704"|3|C003
JXPOP23529539|"20230723104558"|1|C004
JXFD78207183|"20230715023051"|4|C002
JXFD30918962|"20230707201048"|1|C006
JXEC99340786|"20230723101005"|3|C002
JXFD37537678|"20230704210219"|2|C010
JXEC80408780|"20230717190828"|1|C002
JXFD79155221|"20230726220604"|3|C003
JXPOP55966658|"20230728155751"|5|C009
JXPOP02168587|"20230722044954"|4|C006
JXPOP22940297|"20230708182728"|4|C006
JXFD29558049|"20230712131200"|3|C003
JXFD46267139|"20230714170549"|2|C010
JXEC07231999|"20230717191108"|4|C003
JXEC61576053|"20230722203304"|4|C010
JXFD77708032|"20230712135528"|4|C005
JXPOP95775893|"20230712184654"|4|C010
JXPOP45351297|"20230716024904"|3|C009
JXEC79762765|"20230711075312"|5|C004
JXEC08978143|"20230717063444"|3|C008
JXFD69393915|"20230704023131"|4|C003
JXFD00013367|"20230701202304"|1|C005
JXEC09430571|"20230724095937"|3|C008
JXPOP91457143|"20230725025629"|2|C005
JXFD08615147|"20230727023226"|1|C002
JXFD80636419|"20230710053414"|4|C008
JXFD72746255|"20230709102509"|3|C008
JXEC97220142|"20230703233955"|1|C001
JXEC69753695|"20230718151927"|5|C005
JXFD38922769|"20230713132047"|2|C010
JXEC86375678|"20230716005121"|3|C009
JXFD43544480|"20230712173344"|2|C006
JXFD05908313|"20230724153115"|1|C001
JXPOP02999453|"20230711015029"|3|C010
JXPOP86078256|"20230702080701"|4|C010
JXFD05348423|"20230709140201"|3|C008
JXFD75234706|"20230703231139"|3|C002
JXPOP75759936|"20230702182519"|1|C003
JXEC64549744|"20230717113235"|5|C010
JXEC32756068|"20230707224914"|5|C002
JXFD68671029|"20230726215217"|3|C003
JXEC81890754|"20230730143919"|5|C008
JXPOP21858699|"20230709014003"|2|C004
JXFD00673075|"20230723124111"|1|C004
JXFD72156221|"20230706211257"|5|C003
JXFD74315697|"20230706044145"|1|C003
JXEC44701552|"20230704183316"|1|C002
JXFD92634091|"20230728034513"|3|C007
JXEC36947312|"20230722200515"|5|C006
JXEC54682119|"20230719223053"|3|C007
JXFD08802197|"20230709223108"|4|C008
JXFD15193753|"20230716013245"|5|C003
JXPOP74321423|"20230728233610"|2|C003
JXPOP59190612|"20230715181531"|2|C010
JXFD82685344|"20230722155531"|5|C002
JXEC59482112|"20230722131004"|5|C007
JXEC41469302|"20230712083618"|2|C003
JXFD39116615|"20230714120108"|4|C007
JXFD81858379|"20230722163202"|5|C009
JXPOP19218850|"20230709175206"|4|C005
JXEC95736784|"20230728132026"|4|C008
JXFD76746507|"20230712090105"|2|C005
JXEC24922072|"20230713113155"|3|C006
JXEC72731862|"20230720175454"|5|C005
JXFD47563923|"20230712154046"|3|C004
JXFD87827966|"20230705062441"|5|C002
JXFD20191916|"20230712051029"|5|C006
JXFD33094992|"20230726094245"|1|C004
JXPOP99147599|"20230725224125"|4|C001
JXPOP22897199|"20230707004259"|1|C006
JXFD35594655|"20230723115058"|2|C009
JXFD09519897|"20230707032707"|2|C010
JXPOP53296653|"20230718054416"|4|C007
JXEC75375971|"20230709010636"|1|C007
JXEC25651316|"20230728163308"|5|C004
JXFD63167290|"20230721101433"|3|C006
JXFD25139553|"20230703201158"|5|C006
JXEC60821600|"20230730160915"|4|C008
JXFD83458049|"20230708003405"|1|C009
JXFD92518979|"20230703141518"|3|C001
JXFD02972664|"20230705111759"|4|C005
JXPOP87481788|"20230704184901"|3|C007
JXPOP61447935|"20230725123752"|3|C007
JXPOP49803610|"20230720113704"|5|C006
JXEC98083981|"20230701123632"|4|C008
JXPOP72282254|"20230721115510"|4|C003
JXFD87338159|"20230721135748"|4|C008
JXEC76428682|"20230719112933"|5|C007
JXEC47037201|"20230728184036"|1|C004
JXEC76194277|"20230717173540"|2|C004
JXEC53415400|"20230727074734"|1|C001
JXPOP39901640|"20230726213605"|5|C010
JXPOP79234342|"20230720053127"|2|C008
JXPOP97068375|"20230720102538"|5|C008
JXEC84832155|"20230728072222"|5|C009
JXEC15210867|"20230707115111"|5|C009
JXFD71329077|"20230702083119"|2|C006
JXEC32148470|"20230727231200"|4|C005
JXPOP46627681|"20230725181653"|2|C001
JXEC14940439|"20230728010730"|5|C003
JXEC51175976|"20230731204139"|1|C005
JXFD35816297|"20230727091756"|3|C010
JXPOP69912670|"20230713185826"|5|C007
JXFD91446867|"20230708042454"|4|C006
JXFD19669253|"20230718005628"|2|C008
JXPOP60730965|"20230705222514"|2|C003
JXPOP75989596|"20230724111511"|3|C004
JXPOP12425519|"20230726211427"|1|C002
JXEC75425901|"20230725011751"|3|C006
JXEC76760525|"20230724012540"|1|C001
JXPOP60923612|"20230724061818"|3|C008
JXPOP33219108|"20230714194213"|4|C002
JXEC81370088|"20230725185425"|5|C002
JXEC30963972|"20230712211430"|5|C001
JXPOP56415058|"20230716095717"|3|C008
JXFD33376429|"20230713142225"|3|C006
JXFD45183928|"20230711073050"|2|C001
JXFD94594283|"20230717183219"|2|C005
JXEC26520025|"20230701022244"|5|C002
JXFD98939937|"20230728115312"|2|C003
JXPOP98222356|"20230714071427"|1|C005
JXFD88093409|"20230710000844"|4|C007
JXPOP90695238|"20230716174347"|3|C006
JXPOP31237896|"20230724022225"|1|C003
JXFD43946585|"20230716105722"|1|C007
JXFD78799590|"20230717095540"|4|C002
JXPOP29061396|"20230727114139"|1|C007
JXEC10550784|"20230702185119"|3|C001
JXFD94289880|"20230728110030"|2|C010
JXPOP67309232|"20230703211834"|1|C004
JXPOP03775714|"20230703151730"|2|C003
JXEC86737042|"20230705140452"|1|C006
JXEC24471533|"20230723081601"|4|C007
JXEC30147848|"20230724193226"|1|C001
JXPOP71103112|"20230710054920"|2|C007
JXFD82411514|"20230718070259"|4|C001
JXEC12906833|"20230714135504"|2|C005
JXPOP71916689|"20230720075730"|4|C003
JXPOP36408542|"20230720083001"|1|C008
JXFD03064264|"20230707173108"|1|C006
JXFD59385551|"20230718105200"|1|C006
JXPOP99943571|"20230727093024"|5|C004
JXFD00339341|"20230727022559"|5|C010
JXFD89773460|"20230721174636"|5|C001
JXPOP54297983|"20230713071428"|1|C005
JXPOP33124130|"20230707211337"|5|C010
JXEC00329709|"20230703235420"|3|C003
JXFD80477482|"20230721221257"|2|C009
JXEC77095835|"20230704133122"|2|C009
JXPOP72494965|"20230715033701"|1|C002
JXEC50840894|"20230710082820"|3|C009
JXFD83531454|"20230703080326"|5|C007
JXFD81009750|"20230729165824"|1|C001
JXFD49861240|"20230714164739"|5|C002
JXPOP10579443|"20230712231015"|1|C010
JXEC50945180|"20230704185734"|2|C006
JXEC86771898|"20230706191333"|5|C002
JXEC33596267|"20230719205201"|2|C002
JXFD14338325|"20230714143036"|4|C006
JXPOP76170879|"20230727022336"|1|C008
JXFD87453288|"20230723093313"|5|C006
JXPOP30582344|"20230716042528"|4|C009
JXEC08751101|"20230716005403"|4|C002
JXEC71999748|"20230703194725"|4|C009
JXFD30220962|"20230701195050"|1|C006
JXEC53105433|"20230726031200"|2|C009
JXEC33215856|"20230713183340"|3|C008
JXEC87973795|"20230730065822"|3|C009
JXFD27269255|"20230708161643"|2|C010
JXPOP18987029|"20230706184751"|1|C009
JXEC95193491|"20230723130051"|1|C009
JXFD39886915|"20230711145519"|3|C002
JXEC85301039|"20230702123100"|2|C003
JXFD52458010|"20230710042351"|4|C007
JXEC73076008|"20230731002220"|2|C003
JXPOP56223675|"20230730151538"|3|C003
JXPOP12081764|"20230710123706"|3|C005
JXEC15956332|"20230731171037"|2|C010
JXPOP53960067|"20230704121228"|3|C002
JXEC85293548|"20230728052345"|3|C003
JXPOP36750808|"20230703155651"|4|C005
JXEC76727821|"20230703092142"|4|C002
JXEC65758376|"20230714124124"|1|C005
JXEC25213312|"20230720100946"|4|C006
JXEC88313685|"20230729040855"|2|C003
JXEC76317251|"20230717001339"|3|C006
JXFD68044064|"20230726204324"|1|C004
JXFD13134207|"20230706233729"|2|C001
JXPOP03490710|"20230706055436"|4|C001
JXEC83512786|"20230710164451"|3|C006
JXFD17209587|"20230729023858"|3|C003
JXFD03013597|"20230713132658"|5|C007
JXEC65680960|"20230725012944"|5|C009
JXPOP70237939|"20230708023952"|1|C003
JXPOP02416573|"20230726023358"|5|C010
JXEC86032022|"20230710135359"|4|C006
JXEC53727877|"20230728163908"|4|C002
JXPOP88437519|"20230728215015"|1|C009
JXFD91134082|"20230723032436"|1|C002
JXFD26448416|"20230718130630"|3|C003
JXEC22945686|"20230715104908"|2|C006
JXFD12154885|"20230705082117"|3|C004
JXEC84046119|"20230716133424"|4|C004
JXPOP71544883|"20230718190539"|4|C005
JXFD70341524|"20230718032321"|3|C010
JXFD81332125|"20230706185901"|5|C006
JXFD50474272|"20230730060614"|1|C004
JXEC17371627|"20230709150951"|3|C010
JXFD24578434|"20230723113853"|2|C009
JXFD47697485|"20230718153755"|3|C003
JXEC25269401|"20230716071049"|4|C001
JXFD89761992|"20230719230002"|4|C003
JXEC68199734|"20230722213244"|4|C004
JXEC41604254|"20230729123400"|1|C005
JXFD84222664|"20230713151609"|4|C009
JXPOP29904676|"20230731024839"|3|C010
JXEC08484087|"20230719055017"|4|C009
JXFD47902739|"20230716155423"|5|C005
JXPOP62034738|"20230712203413"|3|C002
JXFD83464078|"20230723063753"|5|C008
JXEC74700099|"20230713075252"|2|C006
JXPOP07748340|"20230717084212"|1|C004
JXEC21008606|"20230712055958"|1|C001
JXFD12463331|"20230725064241"|5|C008
JXPOP24104503|"20230702105419"|4|C010
JXPOP37559202|"20230730211129"|4|C002
JXPOP53438375|"20230713100304"|4|C009
JXFD77438053|"20230702004125"|4|C005
JXFD64387171|"20230710225217"|3|C002
JXEC06666812|"20230708065759"|1|C004
JXEC51299309|"20230704092758"|4|C003
JXEC89089716|"20230706085724"|5|C006
JXFD55394571|"20230712000145"|2|C009
JXEC75427444|"20230707052622"|3|C008
JXFD63526513|"20230702151820"|5|C010
JXFD13977641|"20230703044159"|1|C002
JXPOP57282468|"20230715190143"|5|C009
JXFD06423376|"20230701172040"|2|C003
JXFD22494089|"20230714025940"|2|C002
JXEC12049861|"20230702210531"|2|C002
JXFD86434675|"20230718110208"|2|C008
JXPOP54542422|"20230724052516"|2|C007
JXFD17688423|"20230702184526"|5|C009
JXFD83135174|"20230726145357"|5|C006
JXEC45822624|"20230723070320"|3|C007
JXFD36323010|"20230705182509"|1|C006
JXPOP81034882|"20230706183300"|5|C009
JXEC85157529|"20230706201126"|4|C006
JXFD27175517|"20230707052124"|3|C007
JXPOP91685650|"20230701081159"|4|C003
JXFD52136772|"20230710013455"|1|C008
JXPOP77447527|"20230706202137"|5|C010
