"waybill_code"|"create_time"|"id_warehouse"|"id_cat"|"id_payment_type"|"id_card"|"id_customer"|"weight"|"fee"|"province_code"|"city_code"|"district_code"
JXPOP63343070|"20230714132516"|2|2|2|2|17|59|81703|35|3571|357103
JXPOP75822297|"20230710042851"|3|5|3|1|20|64|71149|35|3571|357104
JXFD04950699|"20230728074931"|5|2|1||17|46|57775|35|3571|357105
JXEC89851574|"20230704120749"|5|2|1||10|30|48444|32|3271|327101
JXEC64707829|"20230710213744"|4|2|1||7|69|98730|32|3271|327102
JXPOP19512059|"20230705112148"|5|2|2|1|9|5|20722|32|3271|327103
JXFD23083817|"20230715001056"|4|1|2|2|12|20|55326|32|3271|327104
JXEC56721964|"20230722231512"|5|5|2|2|4|7|24245|32|3271|327105
JXFD70719140|"20230721012926"|3|1|1||18|65|91598|32|3236|323601
JXFD66394123|"20230722124830"|1|2|3|1|7|73|88208|32|3236|323602
JXPOP99389132|"20230705040423"|4|3|2|1|8|83|74008|32|3236|323603
JXEC10194791|"20230725202257"|5|4|2|2|2|54|74135|32|3236|323604
JXFD84097804|"20230722191841"|1|3|3|1|19|58|71520|32|3236|323605
JXFD43463186|"20230722064117"|4|2|1||11|90|87212|33|3371|337101
JXEC22951691|"20230716230613"|2|1|2|1|19|84|92629|33|3371|337102
JXEC89751522|"20230706191423"|2|2|3|2|4|63|82678|33|3371|337103
JXFD24675931|"20230720023942"|1|4|1||1|54|74439|33|3371|337104
JXPOP33879260|"20230729082500"|5|5|2|2|2|84|89544|33|3371|337105
JXPOP80113108|"20230716111937"|2|5|3|1|5|47|63366|33|3372|337201
JXFD36721279|"20230716095904"|1|2|1||14|21|62633|33|3372|337202
JXFD89166761|"20230710191204"|5|3|3|2|18|59|89645|33|3372|337203
JXFD67281637|"20230720173448"|1|3|1||17|64|87486|33|3372|337204
JXFD00878952|"20230705084209"|2|3|3|2|12|12|59803|33|3372|337205
JXEC27545737|"20230721205645"|5|1|2|2|2|81|89561|34|3471|347101
JXEC47111410|"20230717204550"|3|3|1||19|6|13157|34|3471|347102
JXEC98712565|"20230714124252"|3|2|1||10|50|31866|34|3471|347103
JXPOP09713711|"20230705193116"|4|2|3|2|13|14|64832|34|3471|347104
JXPOP50950558|"20230722234241"|4|3|2|1|6|71|75817|34|3471|347105
JXEC89102061|"20230728230120"|5|2|3|2|9|71|78383|34|3475|347501
JXEC80608449|"20230731054729"|2|4|3|2|1|59|97405|34|3475|347502
JXFD18384362|"20230704080452"|2|5|3|1|9|55|73477|34|3475|347503
JXPOP11391976|"20230727191611"|1|3|2|2|10|88|92688|34|3475|347504
JXEC15549508|"20230701140635"|5|4|3|1|8|46|62509|34|3475|347505
JXEC04491578|"20230730040618"|1|3|3|2|5|11|61531|36|3601|360101
JXFD08441090|"20230707012349"|2|4|2|1|15|77|76049|36|3601|360102
JXEC55069704|"20230716010525"|4|2|2|2|11|2|15008|36|3601|360103
JXEC53381530|"20230717071014"|3|1|1||9|99|74643|36|3601|360104
JXEC92212967|"20230728054030"|3|1|2|1|5|92|90206|36|3601|360105
JXEC96797620|"20230719194135"|4|3|1||7|2|25995|36|3604|360401
JXFD43603874|"20230729043126"|2|3|3|1|9|35|36375|36|3604|360402
JXEC26111386|"20230726112002"|4|4|1||18|58|85160|36|3604|360403
JXFD16206180|"20230722092255"|3|3|3|2|8|100|73594|36|3604|360404
JXPOP03274568|"20230711032647"|4|3|3|1|9|96|93039|36|3604|360405
JXFD30211050|"20230722193804"|2|4|3|1|16|75|96985|36|3671|367101
JXEC31852870|"20230716163041"|3|2|1||3|92|83784|36|3671|367102
JXPOP68981680|"20230710223824"|1|4|2|2|17|8|15953|36|3671|367103
JXFD66558274|"20230724230655"|5|3|3|2|6|59|97904|36|3671|367104
JXFD18855264|"20230718162851"|2|2|1||14|25|34879|36|3671|367105
JXPOP03810477|"20230707184348"|2|2|2|1|8|94|95405|36|3674|367401
JXEC16176737|"20230718161343"|2|4|1||7|92|93839|36|3674|367402
JXEC50870513|"20230716011439"|3|2|1||9|84|97934|36|3674|367403
JXFD79959709|"20230718230013"|5|3|2|2|15|9|10627|36|3674|367404
JXFD72995949|"20230716220010"|2|5|3|1|2|25|27167|36|3674|367405
JXPOP31753745|"20230729063317"|2|2|3|1|8|96|71459|36|3675|367501
JXEC37852050|"20230716180041"|3|5|2|1|12|88|77346|36|3675|367502
JXEC80402202|"20230704142213"|5|2|3|1|14|94|79295|36|3675|367503
JXPOP51370028|"20230705074308"|2|5|2|1|15|27|55309|36|3675|367504
JXFD90163065|"20230712131517"|3|2|3|1|15|18|40075|36|3675|367505
JXFD15814323|"20230718082032"|4|1|2|2|8|37|37703|36|3673|367301
JXPOP91691737|"20230717044326"|2|2|1||5|20|48900|36|3673|367302
JXFD40165280|"20230705190113"|1|5|1||9|29|60545|36|3673|367303
JXEC77950539|"20230713074309"|4|5|3|2|18|47|46274|36|3673|367304
JXFD75769172|"20230718191627"|2|3|3|2|11|93|88258|36|3673|367305
JXPOP98236242|"20230703221002"|3|1|2|2|14|92|78180|35|3571|357101
JXPOP13283770|"20230726211033"|5|2|2|1|15|93|80370|35|3571|357102
JXFD74389855|"20230714042228"|5|5|3|1|20|13|43808|35|3571|357103
JXEC83560257|"20230701201711"|3|5|2|2|13|80|74946|35|3571|357104
JXEC38704977|"20230707214715"|5|4|3|2|13|24|35496|35|3571|357105
JXPOP79983634|"20230713110016"|4|4|1||20|12|64384|32|3271|327101
JXFD84710085|"20230705001823"|4|4|2|1|4|12|50272|32|3271|327102
JXFD90468242|"20230728082146"|5|2|2|2|19|88|73015|32|3271|327103
JXEC85341631|"20230723005245"|1|2|2|1|9|55|88688|32|3271|327104
JXFD91046770|"20230716231207"|2|5|1||6|37|38563|32|3271|327105
JXFD23686192|"20230715225621"|3|3|3|1|3|72|73055|32|3236|323601
JXEC17845068|"20230714182600"|4|5|2|2|5|47|59257|32|3236|323602
JXFD15919590|"20230725200927"|1|2|3|2|3|16|33963|32|3236|323603
JXFD23000841|"20230723192843"|4|2|3|1|14|80|85879|32|3236|323604
JXEC25242792|"20230716231300"|3|3|3|2|17|54|95706|32|3236|323605
JXPOP21031808|"20230704042201"|1|4|1||18|65|98815|33|3371|337101
JXFD17212577|"20230719022015"|4|3|3|1|7|70|94373|33|3371|337102
JXFD14965544|"20230706140251"|3|2|2|1|10|98|80477|33|3371|337103
JXPOP26365899|"20230719104308"|2|3|3|2|10|71|80736|33|3371|337104
JXPOP85849800|"20230728033424"|2|1|1||10|86|72860|33|3371|337105
JXFD18460936|"20230710224018"|1|5|1||20|53|89218|33|3372|337201
JXFD15892008|"20230716013906"|3|4|2|1|20|31|40642|33|3372|337202
JXPOP38901568|"20230702192651"|1|4|2|1|12|80|90846|33|3372|337203
JXPOP02561598|"20230722223150"|3|5|2|2|7|66|98170|33|3372|337204
JXPOP22805159|"20230713213555"|5|1|2|2|5|54|74204|33|3372|337205
JXPOP35956488|"20230731065807"|5|1|2|1|19|26|54916|34|3471|347101
JXEC46401225|"20230701002303"|1|2|2|1|7|93|70812|34|3471|347102
JXPOP04619471|"20230711152125"|2|1|1||2|71|79479|34|3471|347103
JXFD95960035|"20230707234231"|4|1|1||1|57|88112|34|3471|347104
JXEC97064503|"20230726020230"|1|1|2|2|12|27|34158|34|3471|347105
JXEC65883017|"20230729101346"|1|2|3|2|13|75|95230|34|3475|347501
JXFD37577863|"20230705042304"|4|5|1||11|34|40876|34|3475|347502
JXEC66313150|"20230710011134"|3|4|1||3|100|79644|34|3475|347503
JXEC47746513|"20230717081025"|2|5|1||18|33|31826|34|3475|347504
JXPOP89971760|"20230712105845"|1|3|3|1|5|8|10526|34|3475|347505
JXPOP34759910|"20230730132722"|2|3|1||10|71|77668|36|3601|360101
JXEC26263411|"20230720115255"|3|2|2|2|12|39|43839|36|3601|360102
JXPOP91157186|"20230717193319"|3|3|1||19|6|21971|36|3601|360103
JXFD81091419|"20230724031223"|1|1|2|2|14|9|22769|36|3601|360104
JXEC68507809|"20230731191842"|2|2|2|2|18|20|40872|36|3601|360105
JXFD65414705|"20230705191204"|5|5|1||15|44|31635|36|3604|360401
JXFD68014490|"20230715084435"|1|3|1||13|35|58343|36|3604|360402
JXEC85079458|"20230704224934"|2|4|3|1|8|65|96487|36|3604|360403
JXPOP87869634|"20230720012552"|2|5|1||20|77|86431|36|3604|360404
JXEC68847204|"20230730014700"|2|5|1||11|91|75500|36|3604|360405
JXPOP44630116|"20230731081844"|1|2|1||10|2|22143|36|3671|367101
JXPOP54456904|"20230720112900"|2|3|3|2|4|49|59239|36|3671|367102
JXEC19526579|"20230728052934"|4|4|1||9|47|59011|36|3671|367103
JXEC02410782|"20230701180323"|5|5|2|1|12|29|45453|36|3671|367104
JXEC07030718|"20230701065631"|3|2|3|1|4|92|97247|36|3671|367105
JXFD62861560|"20230720200524"|1|4|3|1|20|32|42412|36|3674|367401
JXFD67032183|"20230707030547"|2|4|2|1|13|4|21989|36|3674|367402
JXFD91676963|"20230713124355"|1|5|1||7|58|99779|36|3674|367403
JXEC65909029|"20230716134618"|5|5|1||3|41|49094|36|3674|367404
JXFD39296076|"20230708064223"|2|5|3|1|10|38|55076|36|3674|367405
JXPOP08060094|"20230707170934"|2|2|3|2|16|19|37039|36|3675|367501
JXPOP40457771|"20230717152327"|4|5|1||8|9|25030|36|3675|367502
JXEC90768206|"20230722014332"|4|3|2|2|9|26|55605|36|3675|367503
JXFD63483078|"20230709234211"|5|1|3|2|13|74|87789|36|3675|367504
JXFD92508577|"20230724084130"|3|1|3|2|13|60|78011|36|3675|367505
JXFD04855283|"20230706012910"|2|2|1||10|47|38079|36|3673|367301
JXFD97894552|"20230722114706"|5|4|3|2|17|96|89145|36|3673|367302
JXPOP52353834|"20230721183049"|1|4|2|1|10|14|42525|36|3673|367303
JXPOP49799217|"20230706174235"|2|5|1||2|84|92490|36|3673|367304
JXEC74898196|"20230710142445"|3|2|2|2|13|58|96750|36|3673|367305
JXEC06205243|"20230712041851"|4|2|3|2|8|77|87578|35|3571|357101
JXEC38884246|"20230702200416"|5|2|1||16|19|57786|35|3571|357102
JXPOP76907472|"20230730143043"|1|2|2|2|11|8|20820|35|3571|357103
JXEC87501055|"20230717121806"|1|4|3|2|14|57|91434|35|3571|357104
JXEC19390552|"20230706164408"|3|3|2|1|10|63|74991|35|3571|357105
JXFD25527748|"20230702081429"|2|5|3|1|11|9|21047|32|3271|327101
JXPOP61042514|"20230703192045"|2|5|1||6|89|86071|32|3271|327102
JXPOP33169221|"20230727220358"|2|2|2|2|9|95|71983|32|3271|327103
JXEC94430331|"20230708231019"|2|4|2|2|14|57|80735|32|3271|327104
JXEC84393626|"20230725161637"|3|1|2|2|16|83|80330|32|3271|327105
JXEC60075011|"20230702044854"|4|4|1||13|32|32497|32|3236|323601
JXFD21214946|"20230717104830"|1|4|2|2|14|7|11051|32|3236|323602
JXFD18071371|"20230723144120"|5|5|2|1|12|42|59248|32|3236|323603
JXPOP96095271|"20230718003544"|1|2|2|2|16|86|72169|32|3236|323604
JXFD43146316|"20230729023645"|5|5|1||3|86|91578|32|3236|323605
JXEC82404098|"20230701012311"|3|5|3|1|6|81|73080|33|3371|337101
JXPOP71615423|"20230731055529"|5|4|3|1|6|40|62545|33|3371|337102
JXFD53533347|"20230707024425"|2|5|3|2|14|39|65033|33|3371|337103
JXEC92418603|"20230703113854"|3|1|3|1|14|73|79783|33|3371|337104
JXPOP10733477|"20230709014223"|1|3|1||1|47|43270|33|3371|337105
JXPOP15201442|"20230705015233"|3|2|2|1|11|36|50229|33|3372|337201
JXEC28896001|"20230711005341"|4|4|2|1|3|35|55315|33|3372|337202
JXPOP34282148|"20230723003647"|2|2|3|2|1|45|33728|33|3372|337203
JXEC81414846|"20230730121905"|5|3|3|1|7|2|21974|33|3372|337204
JXPOP19997106|"20230728020910"|3|1|3|2|2|51|89064|33|3372|337205
JXFD32228540|"20230710074701"|2|5|2|2|19|71|98778|34|3471|347101
JXFD27111316|"20230706042218"|3|3|1||1|6|13421|34|3471|347102
JXPOP09359812|"20230729105105"|1|5|1||9|71|82165|34|3471|347103
JXFD57177416|"20230710150929"|4|1|2|2|3|46|30093|34|3471|347104
JXPOP45206147|"20230728213757"|2|5|3|2|16|98|81345|34|3471|347105
JXFD93005707|"20230717013632"|2|3|1||20|48|50992|34|3475|347501
JXPOP38132829|"20230710193928"|1|2|2|1|12|51|72568|34|3475|347502
JXPOP79305296|"20230728130422"|3|4|3|1|11|11|49668|34|3475|347503
JXFD50877659|"20230723090955"|5|5|1||4|93|92964|34|3475|347504
JXPOP83853021|"20230713061132"|1|4|3|2|2|30|34226|34|3475|347505
JXFD95068907|"20230711104030"|5|2|3|2|11|43|52619|36|3601|360101
JXEC62103586|"20230720231658"|4|4|3|2|2|85|85035|36|3601|360102
JXEC57402508|"20230710014019"|3|3|1||20|8|16290|36|3601|360103
JXPOP92815366|"20230726235426"|1|5|3|1|19|7|25892|36|3601|360104
JXEC68278090|"20230716051823"|5|4|1||1|89|98459|36|3601|360105
JXPOP39865043|"20230707110530"|2|1|3|2|7|26|46750|36|3604|360401
JXEC48839431|"20230728154937"|2|4|2|1|1|98|73842|36|3604|360402
JXEC67272436|"20230707012610"|1|2|1||13|37|49285|36|3604|360403
JXEC14422398|"20230712233543"|5|4|1||12|80|73099|36|3604|360404
JXPOP12928457|"20230716010140"|2|5|3|2|16|11|48704|36|3604|360405
JXFD73940739|"20230718172846"|3|1|2|1|20|77|78115|36|3671|367101
JXFD22238230|"20230721211809"|1|3|1||19|74|74120|36|3671|367102
JXFD26577731|"20230703023550"|2|4|1||12|78|80200|36|3671|367103
JXPOP93649383|"20230708183653"|4|1|3|2|12|58|78884|36|3671|367104
JXPOP03619661|"20230724093226"|3|1|3|2|5|89|93894|36|3671|367105
JXFD12066891|"20230720134311"|1|1|1||12|57|99838|36|3674|367401
JXEC43041305|"20230708004040"|1|2|3|2|10|99|78674|36|3674|367402
JXEC35026677|"20230731124417"|2|2|3|2|11|85|85916|36|3674|367403
JXPOP35108364|"20230730001020"|3|1|2|2|2|62|98367|36|3674|367404
JXEC28777911|"20230720141000"|1|3|1||11|2|22144|36|3674|367405
JXPOP37988722|"20230730133606"|4|2|1||12|47|33832|36|3675|367501
JXEC57000065|"20230709084829"|4|1|2|2|1|98|71355|36|3675|367502
JXFD23627219|"20230706084322"|4|3|3|2|9|96|96437|36|3675|367503
JXPOP46966470|"20230729140234"|3|3|3|1|15|3|24487|36|3675|367504
JXEC88499397|"20230716102440"|4|4|2|2|20|70|98436|36|3675|367505
JXPOP40977718|"20230709123951"|5|2|3|1|5|46|49224|36|3673|367301
JXPOP25590984|"20230729222020"|2|2|2|1|10|21|57147|36|3673|367302
JXEC22584182|"20230729123710"|5|4|2|2|7|77|80065|36|3673|367303
JXPOP29314056|"20230709013907"|3|4|3|2|2|90|93557|36|3673|367304
JXFD67003832|"20230711185642"|2|3|2|2|16|39|42202|36|3673|367305
JXFD53931802|"20230708074548"|1|1|3|2|5|100|81740|35|3571|357101
JXPOP42331861|"20230726165803"|4|2|1||3|57|93496|35|3571|357102
JXFD72129199|"20230713141111"|4|5|3|2|14|39|44787|35|3571|357103
JXFD13763794|"20230718234355"|4|4|1||13|96|76701|35|3571|357104
JXPOP35277281|"20230730161019"|1|1|1||13|71|92288|35|3571|357105
JXFD87689195|"20230726063354"|4|1|2|1|20|37|56677|32|3271|327101
JXFD60723157|"20230701071450"|3|2|1||4|100|90636|32|3271|327102
JXPOP11874264|"20230727102816"|2|3|2|1|15|87|71524|32|3271|327103
JXEC60831949|"20230727083501"|5|4|1||2|50|33617|32|3271|327104
JXEC70773802|"20230727152452"|3|5|2|2|13|95|74757|32|3271|327105
JXPOP15988501|"20230712091808"|5|5|2|2|15|75|87572|32|3236|323601
JXPOP97332076|"20230721224648"|3|5|2|1|2|61|88744|32|3236|323602
JXEC76779111|"20230705173522"|3|3|3|2|10|7|21532|32|3236|323603
JXPOP01830147|"20230726090607"|4|3|1||12|91|82001|32|3236|323604
JXFD52339432|"20230711113128"|5|2|1||17|24|63587|32|3236|323605
JXFD59475287|"20230731003857"|3|2|2|1|11|43|64616|33|3371|337101
JXEC14421251|"20230715031614"|4|5|3|1|6|27|41192|33|3371|337102
JXFD57705801|"20230711224303"|4|3|1||3|93|90287|33|3371|337103
JXFD41043815|"20230709214733"|2|3|3|1|15|1|23188|33|3371|337104
JXFD70412823|"20230720195800"|2|3|3|2|16|29|39471|33|3371|337105
JXFD61970236|"20230715001915"|1|2|1||8|90|89629|33|3372|337201
JXFD73563479|"20230720211650"|1|5|2|2|18|53|88800|33|3372|337202
JXFD53431588|"20230718030347"|3|1|2|1|4|71|79664|33|3372|337203
JXEC06106114|"20230719043707"|2|5|1||5|85|73565|33|3372|337204
JXFD06983231|"20230709132254"|5|2|1||14|2|10758|33|3372|337205
JXFD34127326|"20230709184444"|2|2|2|1|5|93|85177|34|3471|347101
JXEC48370062|"20230719160804"|5|2|2|2|3|43|28646|34|3471|347102
JXFD58522000|"20230731144837"|4|1|1||11|22|52361|34|3471|347103
JXPOP55661221|"20230723213731"|2|3|2|1|18|14|51354|34|3471|347104
JXFD51376652|"20230728124015"|2|1|2|2|3|88|86989|34|3471|347105
JXPOP28093109|"20230731151121"|2|5|3|2|19|46|49969|34|3475|347501
JXEC73968523|"20230713120929"|3|4|3|2|19|69|79774|34|3475|347502
JXEC71709215|"20230706212018"|5|5|3|1|5|23|37985|34|3475|347503
JXEC45147803|"20230712101835"|5|5|1||6|3|21268|34|3475|347504
JXEC75834741|"20230702120037"|4|2|1||9|50|59848|34|3475|347505
JXEC01743896|"20230706001741"|5|1|1||17|41|56088|36|3601|360101
JXPOP76335267|"20230731173147"|1|1|1||16|53|92813|36|3601|360102
JXPOP50455291|"20230728082203"|5|2|2|1|1|85|86649|36|3601|360103
JXEC12163619|"20230720200912"|5|1|1||2|3|13701|36|3601|360104
JXFD52197056|"20230721204816"|4|3|3|1|1|97|92763|36|3601|360105
JXEC08425551|"20230703011822"|3|1|1||8|5|13345|36|3604|360401
JXEC00173645|"20230718194555"|3|5|3|1|5|34|58907|36|3604|360402
JXFD83589823|"20230714143102"|5|4|2|2|3|18|48855|36|3604|360403
JXEC13365073|"20230715221556"|3|5|3|1|5|24|33620|36|3604|360404
JXPOP17448478|"20230713065605"|3|4|1||16|59|88879|36|3604|360405
JXPOP56372384|"20230712205313"|5|1|3|2|16|49|26213|36|3671|367101
JXPOP18271065|"20230713231509"|4|4|2|2|10|74|93452|36|3671|367102
JXPOP73567396|"20230717231607"|1|2|3|1|8|96|87775|36|3671|367103
JXFD57537289|"20230709144052"|5|3|2|1|4|71|92521|36|3671|367104
JXPOP73698979|"20230706065641"|3|5|2|1|9|22|47643|36|3671|367105
JXPOP53970459|"20230718100546"|1|5|3|2|15|98|83007|36|3674|367401
JXEC53976959|"20230705211259"|2|3|3|2|7|60|93490|36|3674|367402
JXPOP58289548|"20230731150032"|5|4|2|2|2|94|93072|36|3674|367403
JXPOP74010156|"20230711065501"|5|1|1||16|40|42533|36|3674|367404
JXEC11779910|"20230718101547"|3|5|3|1|20|39|60108|36|3674|367405
JXFD37643969|"20230709155821"|3|4|2|1|1|91|80069|36|3675|367501
JXFD43581483|"20230711005045"|2|1|2|1|7|95|75398|36|3675|367502
JXPOP75903236|"20230723190210"|5|3|3|1|7|78|92476|36|3675|367503
JXPOP68802668|"20230703010201"|2|3|1||11|95|72406|36|3675|367504
JXFD98514678|"20230713070412"|4|3|3|2|20|67|78178|36|3675|367505
JXPOP57009373|"20230711212822"|1|5|1||10|77|71118|36|3673|367301
JXFD22620380|"20230718113849"|5|2|1||7|48|48541|36|3673|367302
JXFD19064444|"20230727133617"|4|4|1||2|8|24742|36|3673|367303
JXEC39559372|"20230720205907"|5|2|2|1|13|33|60758|36|3673|367304
JXPOP43870537|"20230717111632"|4|5|1||15|4|10393|36|3673|367305
JXPOP01386353|"20230705020338"|2|2|1||1|86|96314|35|3571|357101
JXPOP57008045|"20230719203655"|5|2|1||7|50|54683|35|3571|357102
JXFD01738507|"20230716090019"|5|2|2|1|6|86|72091|35|3571|357103
JXFD57989514|"20230728201602"|4|3|2|1|17|3|10844|35|3571|357104
JXPOP55079509|"20230729072638"|3|5|3|1|5|93|81908|35|3571|357105
JXEC57817454|"20230710025252"|5|3|1||9|92|99014|32|3271|327101
JXPOP50775839|"20230730202522"|1|4|3|1|16|1|21218|32|3271|327102
JXEC88466252|"20230718213544"|4|1|2|2|5|89|80955|32|3271|327103
JXPOP00077751|"20230708051947"|1|1|3|2|2|16|43706|32|3271|327104
JXEC78156965|"20230714200615"|3|5|2|1|18|2|13470|32|3271|327105
JXPOP92942589|"20230704191112"|3|3|2|1|14|3|21479|32|3236|323601
JXFD63782615|"20230709101946"|2|1|3|1|18|57|81566|32|3236|323602
JXFD51805812|"20230722101009"|1|4|2|1|12|78|84227|32|3236|323603
JXPOP47231115|"20230715053149"|1|1|1||2|8|11015|32|3236|323604
JXFD92486616|"20230721230827"|1|2|1||6|10|22115|32|3236|323605
JXPOP26078304|"20230707014539"|1|3|3|2|15|88|98534|33|3371|337101
JXEC58484284|"20230710180918"|2|3|1||7|16|33467|33|3371|337102
JXEC60889003|"20230725183500"|1|4|1||6|95|83642|33|3371|337103
JXFD65070515|"20230725103944"|5|2|1||16|11|40945|33|3371|337104
JXFD29794160|"20230708122429"|1|3|3|1|12|71|87577|33|3371|337105
JXPOP52528756|"20230710134115"|3|1|1||13|65|75001|33|3372|337201
JXFD52733293|"20230715151846"|3|1|1||2|62|95194|33|3372|337202
JXEC81403383|"20230720203539"|2|2|3|2|14|80|77915|33|3372|337203
JXEC47513289|"20230715200626"|2|1|3|2|13|38|52067|33|3372|337204
JXFD90929427|"20230719142414"|1|2|1||16|27|42803|33|3372|337205
JXEC54684685|"20230703184215"|2|5|1||7|6|16868|34|3471|347101
JXFD50438368|"20230702111042"|3|2|1||9|62|79651|34|3471|347102
JXEC43431052|"20230725155835"|1|2|2|2|15|4|14252|34|3471|347103
JXFD29544433|"20230722042456"|5|2|3|2|12|49|58531|34|3471|347104
JXEC82519192|"20230719155508"|4|2|3|2|8|38|32562|34|3471|347105
JXFD52934966|"20230705181035"|4|4|1||9|95|84863|34|3475|347501
JXFD98360594|"20230724233749"|5|5|2|1|12|64|80192|34|3475|347502
JXEC96627593|"20230722125911"|2|3|1||2|69|98572|34|3475|347503
JXPOP84224936|"20230724082408"|5|4|3|1|8|4|13404|34|3475|347504
JXEC12894225|"20230708193424"|3|2|1||9|34|48055|34|3475|347505
JXPOP48589439|"20230729042312"|3|3|2|2|17|96|96724|36|3601|360101
JXPOP59959637|"20230727150054"|2|5|2|2|9|52|86824|36|3601|360102
JXPOP77666951|"20230701143709"|1|3|3|1|14|67|75191|36|3601|360103
JXPOP22780869|"20230710080558"|1|4|2|2|14|32|44162|36|3601|360104
JXPOP47925038|"20230729055923"|2|3|3|1|18|10|20373|36|3601|360105
JXPOP22296616|"20230703080332"|5|4|3|1|11|74|72733|36|3604|360401
JXFD47056989|"20230707074528"|2|4|1||3|26|40438|36|3604|360402
JXFD74202154|"20230720083842"|5|1|2|2|2|97|92161|36|3604|360403
JXEC15502084|"20230712170820"|5|4|2|1|1|18|26807|36|3604|360404
JXPOP84195592|"20230716212811"|1|4|2|1|18|2|25547|36|3604|360405
JXPOP90563693|"20230711123238"|3|5|2|1|13|60|74454|36|3671|367101
JXFD47397780|"20230703212338"|1|4|2|1|12|88|86357|36|3671|367102
JXFD02439964|"20230718014642"|5|3|2|1|11|51|83939|36|3671|367103
JXFD69137190|"20230728043244"|5|3|1||4|55|85667|36|3671|367104
JXEC87690677|"20230712172856"|5|2|2|2|14|86|98072|36|3671|367105
JXPOP28586274|"20230707004251"|1|3|1||7|64|98944|36|3674|367401
JXFD52710176|"20230725044250"|5|2|3|2|14|73|74952|36|3674|367402
JXEC76408938|"20230715172737"|5|1|1||19|63|85507|36|3674|367403
JXFD91079360|"20230723175103"|2|1|2|1|3|73|93882|36|3674|367404
JXPOP07629042|"20230701032325"|4|1|1||3|41|27848|36|3674|367405
JXPOP97557275|"20230705064113"|2|1|1||10|6|12942|36|3675|367501
JXPOP36766726|"20230730094730"|2|1|3|1|4|50|50366|36|3675|367502
JXPOP45462618|"20230704133105"|2|2|2|1|11|63|95296|36|3675|367503
JXFD01152562|"20230729172944"|4|5|2|2|9|53|79260|36|3675|367504
JXEC01429934|"20230717045042"|1|2|2|2|3|65|81102|36|3675|367505
JXPOP95063205|"20230728204058"|5|1|3|1|1|22|28010|36|3673|367301
JXFD18247892|"20230711063538"|3|5|2|1|4|64|85184|36|3673|367302
JXFD84882769|"20230702122511"|3|4|3|2|15|78|78094|36|3673|367303
JXPOP16575537|"20230706012444"|1|1|2|1|18|25|32419|36|3673|367304
JXPOP81377450|"20230713172020"|5|2|3|2|5|91|88470|36|3673|367305
JXFD81793487|"20230721070414"|5|2|3|1|11|63|98324|35|3571|357101
JXPOP47381529|"20230701202419"|3|5|2|2|4|24|33195|35|3571|357102
JXEC08163016|"20230722163835"|5|3|2|2|10|78|71728|35|3571|357103
JXEC63227226|"20230729183332"|4|3|2|2|12|99|76938|35|3571|357104
JXEC89213477|"20230717071051"|4|4|1||1|92|86701|35|3571|357105
JXFD48322732|"20230728212257"|2|3|1||13|33|49726|32|3271|327101
JXEC57816658|"20230717064848"|1|1|2|2|7|52|94518|32|3271|327102
JXPOP85959964|"20230711214127"|5|1|1||9|19|60701|32|3271|327103
JXEC38614262|"20230726174000"|5|4|3|1|19|12|40827|32|3271|327104
JXPOP05479964|"20230714183157"|5|4|1||17|37|58206|32|3271|327105
JXEC89208270|"20230729231635"|5|1|3|1|8|83|90482|32|3236|323601
JXFD00290971|"20230717013541"|4|1|3|1|5|59|96716|32|3236|323602
JXFD34053125|"20230722221039"|1|2|1||3|10|16067|32|3236|323603
JXFD71103062|"20230704171544"|3|1|1||7|45|55386|32|3236|323604
JXFD75562076|"20230729133203"|1|2|3|1|17|20|63450|32|3236|323605
JXEC15537822|"20230704134552"|4|3|2|2|7|92|83945|33|3371|337101
JXEC04326211|"20230710044529"|1|1|3|1|7|28|50647|33|3371|337102
